Id,Ano,Numero_Accidente,Provincia,Mes,Dia,Hora,Dia_Semana,Tipo_Dia,Vehiculos_Implicados,Carretera,Pk,Km,Hm,Sentido,Zona,Tipo_Via,Anchura_Calzada,Anchura_Carril,Marcas_Viales,Arcen,Arcen_Pavimentado,Mediana,Barrera_Seguridad,Paneles_Direccionales,Hitos_Arista,Captafaros,Interseccion_Tipo,Interseccion_Acondicionamiento,Prioridad_Regulada_por,Superficie,Luminosidad,Factores_Atmosfericos,Visibilidad_Restringida_por,Otras_Circunstancias,Senalizacion_Peligro,Aceras,Arboles,Arboles_Metros_Calzada,Visibilidad_Senalizacion_Vertical,Colision_Vehiculos_Marcha,Colision_Vehiculo_Obstaculo_1,Colision_Vehiculo_Obstaculo_2,Atropello_1,Atropello_2,Vuelco_1,Vuelco_2,Salida_Sin_Colision,Salida_Con_Colision,Lado_Salida,Otro,Circulacion,Circulacion_Medidas_Especiales,Distraccion,Inexperiencia_Conductor,Alcohol_Drogas,Cansancio_Sueno,Enfermedad,Velocidad_Inadecuada,Infraccion_Norma_Circulacion,Estado_Condicion_Via,Estado_Condicion_Senalizacion,Tramo_Obras,Mal_Estado_Vehiculo,Averia_Mecanica,Meteorologia_Adversa,Irrupcion_Animal,Circular_Sentido_Contrario,Otro_Factor,Sin_Opinion_Definida,Pendiente,Curvatura,Peralte,GPS_x,GPS_y,GPS_z,Tipo_Est,IMD,N_Muertos,N_Graves,N_Leves,Hora_Real,Fuera_o_Interseccion
14860,5,2009030000625,1,3,14,3,6,2,3,CV-919,1.3,1,3,0,1,5,2,2,3,3,2,1,1,1,1,1,2,5,3,1,1,1,9,14,1,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,683883.514,4219595.511,-7.328,Cob,2892,0,0,0,10,6
14861,5,2009030000626,1,3,13,4,5,1,1,CV-911,1.5,1,5,1,1,5,2,2,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,2,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,687892.093,4219396.866,-10.877,Cob,8697,0,0,0,12,1
14863,5,2009030000627,1,3,8,6,7,3,2,CV-91,7,7,0,1,1,5,3,2,3,3,2,2,1,1,1,1,1,1,8,1,1,1,9,14,3,1,1,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,698493.366,4219259.036,-26.792,Sec,11799,0,0,3,19,7
14865,5,2009030000636,1,3,8,6,7,3,2,CV-905,7.2,7,2,0,1,5,3,2,3,3,2,2,2,2,2,2,7,7,8,1,3,1,9,14,3,1,1,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,701995.422,4210441.583,-16.033,Cob,28977,0,0,0,20,1
14866,5,2009030000637,1,3,8,6,7,3,1,CV-905,3.8,3,8,0,1,5,3,2,3,3,2,1,2,2,2,2,5,3,8,1,3,1,9,14,1,2,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,53,50,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,700170.186,4213165.379,-17.052,Cob,25418,0,0,0,21,6
14868,5,2009030000639,1,3,14,6,6,2,2,CV-870,8.6,8,6,1,1,5,2,3,3,2,2,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,679596.722,4222695.742,20.265,Cob,5099,0,0,1,17,1
14869,5,2009030000647,1,3,22,3,7,3,1,CV-920,7,7,0,0,1,5,2,2,4,3,2,1,1,1,1,1,7,7,5,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,67,NaN,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,690847.581,4217396.049,-0.844,Cob,3262,0,0,0,7,1
14870,5,2009030000650,1,3,16,1,1,4,1,CV-91,7.7,7,7,0,1,5,3,3,3,3,2,1,1,2,2,1,5,1,8,1,5,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,688474.134,4218176.514,-15.305,Sec,11799,0,0,0,2,6
14874,5,2009030000658,1,3,18,4,3,2,2,CV-845,14,14,0,0,1,5,2,2,3,3,2,1,1,1,1,1,1,2,8,1,1,1,9,14,3,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,71,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,682410.009,4239467.204,402.311,Cob,2469,0,0,0,14,7
14875,5,2009030000662,1,3,21,5,6,2,1,CV-95,25.3,25,3,1,1,5,2,3,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,51,50,NaN,1,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,682269.127,4216144.623,-3.132,Cob,21913,0,0,0,16,1
14876,5,2009030000671,1,3,22,1,7,3,1,CV-720,46.1,46,1,1,1,5,2,3,3,2,2,1,1,1,1,1,7,7,8,1,4,1,2,13,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,56,NaN,50,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,732875.979,4291515.194,622.129,Cob,2146,0,0,0,1,3
14878,5,2009030000675,1,3,22,4,7,3,2,CV-70,35.8,35,8,0,1,5,2,3,3,1,2,1,1,2,1,1,7,7,8,1,1,1,2,14,1,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,745870.536,4282062.526,548.832,Cob,1918,0,1,0,11,5
14880,5,2009030000677,1,3,25,6,3,1,2,CV-83,3.6,3,6,1,1,5,3,2,3,3,2,1,1,2,1,1,2,6,8,1,5,1,9,14,3,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,670368.456,4252614.354,546.968,Cob,14121,0,1,0,21,6
14882,5,2009030000678,1,3,24,3,2,1,2,CV-845,14.5,14,5,0,1,5,3,2,3,2,2,1,2,2,2,1,1,6,3,1,1,1,9,14,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,682118.394,4239069.973,396.191,Cob,2469,0,0,1,9,6
14885,5,2009030000682,1,3,23,4,1,1,3,CV-70,47.3,47,3,0,1,5,3,2,3,3,2,2,2,2,2,2,7,7,8,1,1,1,9,14,1,2,1,NaN,2,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,750115.867,4273782.423,150.135,Per,23768,0,0,0,14,1
14886,5,2009030000691,1,3,29,3,7,3,1,CV-920,9.8,9,8,1,1,5,2,3,3,3,2,1,1,2,1,1,7,7,8,3,1,4,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,698013.326,4217122.978,-11.998,Cob,3111,0,0,0,9,1
14887,5,2009030000692,1,3,29,3,7,3,1,CV-920,9.8,9,8,1,1,5,2,3,3,3,2,1,1,2,1,1,7,7,8,3,1,5,2,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,62,60,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,698013.326,4217122.978,-11.998,Cob,3111,0,1,1,10,4
14888,5,2009030000693,1,3,29,3,7,3,1,CV-95,8.9,8,9,0,1,5,3,2,3,3,2,1,2,2,2,1,7,7,8,3,1,4,4,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,54,50,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,687357.31,4213021.422,26.881,Cob,9867,0,0,1,10,5
14890,5,2009030000701,1,3,29,4,7,3,2,CV-870,7,7,0,1,1,5,3,2,3,3,2,1,1,1,1,1,5,1,4,3,1,4,9,14,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,678741.96,4223973.17,27.985,Cob,5099,0,0,0,13,6
14891,5,2009030000704,1,3,21,3,6,2,1,CV-825,9.4,9,4,1,1,5,2,3,3,1,2,1,1,1,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,695845.271,4247889.414,194.728,Cob,1601,0,0,0,9,1
14892,5,2009030000707,1,3,23,6,1,1,1,CV-80,13.5,13,5,0,1,2,2,2,3,4,2,2,2,1,2,1,7,7,8,1,1,1,9,14,3,1,1,NaN,2,NaN,30,32,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,700443.091,4275850.267,646.917,Sec,8993,0,0,0,18,1
14896,5,2009030000714,1,3,24,4,2,1,1,CV-821,7.5,7,5,0,1,5,3,2,3,3,2,2,2,1,2,1,5,6,5,1,1,1,9,14,1,2,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,61,60,NaN,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,722414.757,4253442.95,26.279,Cob,14646,0,0,0,12,6
14898,5,2009030000716,1,3,28,6,6,2,1,CV-913,1.6,1,6,1,1,5,2,2,3,3,2,1,1,1,1,1,7,7,8,3,3,5,9,6,1,2,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,691597.145,4225297.311,-21.663,Sec,6367,0,0,0,21,1
14899,5,2009030000724,1,3,27,6,5,1,1,CV-845,8.4,8,4,0,1,5,3,2,3,3,2,1,1,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,686694.229,4242663.591,350.309,Cob,2469,0,0,0,17,2
14900,5,2009030000730,1,3,28,6,6,2,1,CV-925,27.1,27,1,1,1,5,2,2,3,3,2,1,1,2,1,1,7,7,8,3,5,4,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,683601.088,4212985.201,53.346,Sec,4604,0,0,0,22,4
14902,5,2009030000732,1,3,27,4,5,1,2,CV-914,0.1,0,1,0,1,5,3,2,3,3,2,1,1,1,1,1,2,1,3,1,1,1,9,14,2,1,1,NaN,1,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,689667.618,4217467.064,-6.816,Cob,10558,0,0,0,13,6
14903,5,2009030000755,1,3,31,3,2,1,1,CV-920,7.5,7,5,0,1,5,2,3,3,3,2,1,1,1,1,1,7,7,8,3,2,4,9,10,2,1,3,NaN,1,NaN,NaN,,NaN,,NaN,,58,NaN,50,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,691322.113,4217491.628,-0.827,Cob,3262,0,0,0,7,1
14905,5,2009030000756,1,3,26,4,4,1,2,CV-820,18.8,18,8,1,1,5,2,3,3,3,2,1,1,2,2,1,1,1,3,1,1,1,9,14,1,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,712164.824,4254635.556,139.195,Pri,2485,0,1,0,12,6
14908,5,2009030000770,1,4,3,4,5,1,3,CV-836,9.9,9,9,1,1,5,3,2,3,3,2,1,1,1,2,1,7,7,8,1,1,1,9,8,1,1,1,NaN,2,5,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,670834.797,4254789.004,572.767,Pri,4261,0,0,2,13,1
14910,5,2009030000771,1,4,3,5,5,1,2,CV-865,0,0,0,1,1,5,3,1,3,1,2,1,1,1,1,2,5,3,4,1,1,1,9,14,1,2,3,NaN,2,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,713109.487,4230896.317,-20.919,Cob,13788,0,0,1,15,6
14911,5,2009030000774,1,4,4,2,6,2,1,CV-91,20.3,20,3,0,1,5,3,2,3,4,2,1,2,2,2,1,7,7,8,1,5,1,9,14,3,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,63,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,700385.877,4219049.911,-23.437,Cob,7792,0,1,0,5,1
14912,5,2009030000775,1,4,4,4,6,1,1,CV-940,4,4,0,0,1,5,2,3,3,3,2,1,1,2,1,1,7,7,8,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,695931.6,4209461.48,-2.982,Cob,5960,0,0,1,14,1
14914,5,2009030000783,1,4,5,3,7,3,2,CV-800,17.3,17,3,0,1,4,3,2,3,4,2,1,2,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,1,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,717744.395,4268237.641,382.49,Cob,3122,0,1,0,10,1
14915,5,2009030000785,1,3,31,6,2,1,1,CV-700,18.5,18,5,1,1,5,2,3,3,2,2,1,1,2,1,1,7,7,8,7,1,1,9,8,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,67,NaN,60,NaN,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,744309.932,4303471.458,166.219,Cob,3684,0,0,0,19,2
14916,5,2009030000786,1,4,3,6,5,1,1,CV-825,1.8,1,8,0,1,5,2,2,3,2,2,1,1,2,1,1,7,7,8,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,51,50,NaN,1,4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,696118.093,4248215.516,188.938,Sec,3775,0,0,1,17,2
14917,5,2009030000787,1,4,1,4,3,1,1,CV-700,19,19,0,1,1,5,2,2,3,2,2,1,1,1,1,1,7,7,8,1,1,1,8,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,67,NaN,60,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,744139.091,4303187.772,182.264,Cob,3684,0,0,0,12,2
14918,5,2009030000789,1,4,6,6,1,4,1,CV-720,48.7,48,7,0,1,5,2,3,3,2,2,1,2,2,1,2,7,7,8,1,1,1,2,13,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,65,NaN,60,NaN,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,761636.186,4296901.424,107.869,Cob,2146,0,0,1,17,4
14920,5,2009030000793,1,4,7,6,2,1,2,CV-940,7.5,7,5,1,1,5,3,2,3,3,2,1,1,2,1,1,7,7,5,3,2,4,2,14,1,1,1,NaN,2,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,696226.334,4210629.235,-4.377,Cob,4851,0,0,0,21,1
14922,5,2009030000798,1,4,7,6,2,1,2,CV-870,0.5,0,5,1,1,5,3,2,3,3,2,1,1,1,1,1,1,1,3,1,1,1,9,14,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,675948.455,4228782.558,110.587,Cob,14392,0,0,0,18,6
14923,5,2009030000807,1,3,28,6,6,1,1,CV-83,4,4,0,0,1,5,2,2,3,3,2,1,1,1,2,1,7,7,8,1,4,1,9,14,3,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,67,NaN,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,690549.138,4257132.248,313.713,Cob,14121,0,0,1,21,1
14927,5,2009030000817,1,4,8,4,3,2,2,CV-95,6.7,6,7,0,1,5,3,2,2,4,2,1,2,1,2,2,1,2,8,1,1,1,9,14,1,1,1,NaN,1,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,685697.773,4214380.97,22.127,Cob,9867,0,0,4,13,6
14929,5,2009030000834,1,4,11,6,6,2,2,CV-755,4.2,4,2,0,1,5,2,3,3,2,2,2,1,1,1,1,7,7,5,3,1,4,9,14,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,745273.11,4283707.025,392.091,Cob,1041,0,0,0,17,5
14931,5,2009030000835,1,4,11,6,6,2,2,CV-734,7,7,0,1,1,5,3,2,3,3,2,1,1,1,1,1,7,7,8,1,1,1,9,14,1,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,767534.598,4297501.578,62.669,Sec,11748,0,0,0,20,4
14933,5,2009030000842,1,4,8,4,3,2,2,CV-905,9,9,0,0,1,5,3,2,3,3,2,2,1,1,1,1,5,3,3,1,1,1,9,14,1,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,702704.304,4208839.843,-19.001,Cob,28977,0,0,0,12,6
14934,5,2009030000843,1,4,12,5,7,3,1,CV-900,2.3,2,3,0,1,5,2,2,3,1,2,1,1,2,1,1,5,1,4,1,1,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,683020.186,4219991.99,-1.71,Cob,8704,0,0,0,16,7
14935,5,2009030000868,1,4,12,6,7,3,1,CV-83,0,0,0,1,1,5,3,2,3,4,2,2,2,2,2,2,5,1,4,1,1,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,57,NaN,50,NaN,1,4,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,666859.775,4252647.717,617.586,Cob,14121,0,0,1,18,6
14936,5,2009030000869,1,4,15,1,3,1,1,CV-905,3.8,3,8,1,1,5,3,2,3,4,2,2,1,1,1,1,7,7,8,1,3,1,9,14,1,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,NaN,63,60,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,702145.656,4210210.293,-16.807,Cob,25418,0,0,0,0,2
14937,5,2009030000876,1,4,5,3,7,3,1,CV-800,18.8,18,8,0,1,5,3,2,3,3,2,1,2,2,2,2,7,7,8,1,1,1,9,14,1,1,3,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,718237.83,4269536.863,422.859,Cob,1719,0,0,0,8,5
14938,5,2009030000911,1,4,8,6,3,1,1,CV-799,9.4,9,4,0,1,5,2,2,3,3,2,2,2,1,1,1,7,7,8,1,4,1,9,14,3,1,1,NaN,2,NaN,NaN,,NaN,,NaN,,67,NaN,60,NaN,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,696005.242,4277600.039,748.842,Cob,3073,0,0,1,21,2
14940,5,2009030000915,1,4,12,4,7,3,2,CV-800,2.9,2,9,0,1,5,3,2,3,3,2,1,2,1,2,2,1,1,8,1,1,1,9,14,1,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,717446.178,4272710.625,683.565,Cob,14543,0,0,0,12,6
14942,5,2009030000920,1,4,16,6,4,1,2,CV-800,13.6,13,6,0,1,5,3,2,3,4,2,1,2,1,2,2,7,7,8,1,1,1,9,14,3,1,1,NaN,2,1,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,719779.637,4279716.446,816.117,Sec,5482,0,1,0,19,2
14944,5,2009030000923,1,4,17,4,5,1,2,CV-865,2.5,2,5,0,1,5,3,2,3,3,2,1,1,1,2,2,6,6,3,1,1,1,9,14,1,1,1,NaN,1,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,705252.859,4236458.122,32.45,Cob,13788,0,0,0,12,6
14946,5,2009030000925,1,4,14,4,2,1,2,CV-903,2,2,0,0,1,5,3,2,3,4,2,1,1,1,1,1,1,2,8,1,1,1,9,14,1,1,1,NaN,1,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,699487.901,4219827.064,-13.571,Cob,0,0,0,0,14,6
14948,5,2009030000928,1,4,18,3,6,2,2,CV-715,20.3,20,3,0,1,5,3,2,3,1,2,1,1,1,1,1,2,2,3,1,1,1,9,14,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,754427.948,4291262.249,433.122,Cob,3161,0,0,0,7,6
14949,5,2009030000929,1,4,18,3,6,2,1,CV-715,43.7,43,7,1,1,5,2,2,3,2,1,1,1,2,1,1,7,7,8,1,1,1,2,14,1,1,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,752403.205,4301386.782,88.328,Cob,359,0,0,1,10,5
14950,5,2009030000933,1,4,19,5,7,3,1,CV-895,5.4,5,4,0,1,5,2,3,3,3,2,1,1,1,1,1,2,1,8,3,1,4,9,14,2,1,3,NaN,1,NaN,NaN,,NaN,,NaN,,68,NaN,60,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,704293.241,4215508.632,1.302,Cob,8075,0,0,0,15,6
14952,5,2009030000937,1,4,18,6,6,2,2,CV-905,0,0,0,0,1,5,3,2,3,3,2,2,2,2,2,2,5,6,8,1,1,1,9,14,3,1,3,NaN,2,3,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,3,698062.729,4215016.961,1.517,Pri,24466,0,0,0,17,6
14953,5,2009030000945,1,4,16,6,4,1,1,CV-800,13,13,0,1,1,5,3,2,3,4,2,1,2,2,2,2,7,7,5,3,1,1,9,14,1,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,61,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,717802.714,4272890.314,664.523,Sec,5482,0,0,0,17,5
14955,5,2009030000961,1,4,20,3,1,1,2,CV-83,25.5,25,5,0,1,5,3,2,3,4,2,1,2,1,1,1,2,1,3,1,1,1,9,14,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,671034.809,4253354.473,562.258,Cob,2367,0,1,1,8,6
14957,5,2009030000965,1,4,20,5,1,4,2,CV-825,0.5,0,5,0,1,5,2,3,3,3,2,1,1,1,2,1,1,1,8,1,1,1,9,14,2,1,1,NaN,1,4,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,695239.808,4247296.02,198.902,Sec,3775,0,0,2,15,6
14958,5,2009030000968,1,4,17,4,5,1,1,CV-920,23.5,23,5,0,1,5,3,2,3,3,2,1,1,1,1,1,7,7,5,1,1,1,9,14,3,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,64,60,NaN,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,704334.364,4219546.489,-24.561,NaN,0,0,0,0,12,1
14961,5,2009030000971,1,4,21,6,2,1,2,CV-773,1.8,1,8,0,1,5,2,3,1,1,2,1,1,1,1,1,1,1,3,1,2,1,9,14,1,1,3,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,722891.437,4258169.356,83.383,Cob,4541,0,0,2,19,7
14963,5,2009030000973,1,4,21,6,2,1,2,CV-800,0,0,0,0,1,5,2,2,3,3,2,1,1,2,1,1,7,7,8,1,1,1,9,14,3,1,1,NaN,2,2,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,725419.036,4255124.771,18.18,Cob,14543,0,1,0,18,1
14964,5,2009030000976,1,4,14,5,2,1,1,CV-736,6.2,6,2,1,1,5,2,2,3,1,2,1,1,1,1,1,7,7,8,1,1,1,2,14,1,1,1,NaN,2,NaN,NaN,,NaN,,12,9,NaN,NaN,NaN,NaN,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,772564.34,4302027.541,33.077,Cob,4724,0,0,1,15,4
14965,5,2009030000987,1,4,25,2,6,2,1,CV-845,9,9,0,0,1,5,2,3,3,1,2,1,1,2,1,1,7,7,8,1,5,1,9,14,2,1,3,NaN,2,NaN,NaN,,NaN,,NaN,,66,NaN,60,NaN,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,686117.47,4242657.491,360.975,Cob,2469,0,0,1,5,2
14966,5,2009030000989,1,4,25,6,6,2,1,CV-825,3.3,3,3,1,1,5,2,2,3,3,2,1,1,2,1,1,7,7,8,1,1,1,9,14,2,1,1,NaN,1,NaN,NaN,,NaN,,NaN,,NaN,63,60,NaN,1,4,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,699846.593,4252114.838,218.09,Sec,3775,0,0,1,18,2
